koi_period,koi_duration,koi_depth,koi_model_snr,koi_prad,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_impact,koi_steff,koi_slogg,koi_srad,koi_period_err1,koi_depth_err1,koi_duration_err1,label
62.8917493,6.831,791.0,22.6,2.5,1.0,0,0,0,0,0.632,5052.0,4.48,0.855,0.0004637,40.0,0.181,transit
14.87149773,2.4076,944.9,27.3,1.59,0.998,0,0,0,0,0.018,3825.0,4.749,0.524,4.901e-05,37.6,0.0741,transit
2.732767897,1.1102,613.1,27.0,1.42,0.992,0,0,0,0,0.748,3825.0,4.749,0.524,5.914e-06,27.2,0.0521,transit
119.8401019,3.6796,5448.7,83.7,26.96,0.0,0,1,0,0,1.269,4602.0,4.637,0.675,0.0001677,76.3,0.0532,eclipsing_binary
9.61375316,4.654,797.9,108.6,3.27,1.0,0,0,0,0,0.604,5997.0,4.364,1.11,1.143e-05,8.4,0.051,transit
29.9685917,6.678,309.5,26.5,1.91,0.962,0,0,0,0,0.282,6249.0,4.428,1.076,0.0001741,12.2,0.134,candidate
33.2407985,4.675,341.9,20.4,1.51,0.999,0,0,0,0,0.231,5382.0,4.571,0.827,0.0002787,18.3,0.218,transit
2.97600846,4.274,103.2,25.9,2.27,0.0,0,0,1,1,0.715,6208.0,3.898,2.088,2.549e-05,5.1,0.219,blend
15.18727049,4.509,292.5,21.4,1.94,0.991,0,0,0,0,0.839,6136.0,4.414,1.005,8.664e-05,15.6,0.154,transit
28.6853212,6.307,689.1,23.8,2.69,0.999,0,0,0,0,0.922,5726.0,4.559,0.838,0.0002024,31.8,0.174,transit
0.588001053,1.1451,297.4,50.9,0.99,0.15,0,1,0,0,0.403,3814.0,4.687,0.57,5.82e-07,7.4,0.0288,transit
85.7357202,7.625,747.7,20.8,2.94,0.99,0,0,0,0,0.033,6096.0,4.397,1.077,0.0008312,40.3,0.26,transit
1.078389713,1.3394,300.5,23.6,1.98,1.0,0,0,0,0,0.846,5325.0,4.384,0.985,2.588e-06,15.5,0.0646,transit
5.03728033,2.0619,76.3,20.9,1.55,0.998,0,0,0,0,0.96,6387.0,4.271,1.381,1.566e-05,4.3,0.0628,transit
3.289726319,2.3274,234.9,27.0,1.37,1.0,0,0,0,0,0.052,5463.0,4.492,0.91,8.626e-06,9.9,0.0662,transit
7.18644594,1.4972,402.0,23.8,2.19,1.0,0,0,0,0,0.892,5463.0,4.492,0.91,1.933e-05,20.4,0.0637,transit
15.94248453,3.4894,1093.7,34.3,2.62,1.0,0,0,0,0,0.022,5376.0,4.576,0.806,5.985e-05,34.7,0.0806,transit
41.0081117,4.376,1004.5,43.9,2.64,1.0,0,0,0,0,0.878,5303.0,4.63,0.708,0.000118,24.3,0.113,transit
11.55562042,1.6758,441.5,22.7,2.11,0.99,0,0,0,0,0.874,5420.0,4.555,0.85,3.102e-05,22.7,0.0649,transit
12.2885046,2.807,342.1,12.0,3.22,1.0,0,0,0,0,0.632,5109.0,3.96,1.671,0.0001092,33.7,0.232,candidate
17.13263125,3.0555,850.2,26.4,2.31,0.969,0,0,0,0,0.298,5477.0,4.578,0.794,7.892e-05,37.4,0.0958,transit
19.0231361,3.431,401.6,19.7,2.04,1.0,0,0,0,0,0.698,5569.0,4.459,0.954,0.0001151,21.5,0.13,transit
4.57948235,3.106,207.1,20.0,1.35,1.0,0,0,0,0,0.055,5569.0,4.459,0.954,2.886e-05,12.0,0.159,transit
1.003931703,1.4361,491.1,25.2,1.6,1.0,0,0,0,0,0.023,4949.0,4.552,0.741,2.686e-06,23.8,0.0634,transit
0.614083885,0.9817,389.5,36.4,2.55,0.0,0,1,0,0,0.106,6521.0,4.352,1.276,8.17e-07,13.9,0.0403,eclipsing_binary
55.8224775,5.457,879.6,23.7,2.13,0.998,0,0,0,0,0.031,5162.0,4.611,0.736,0.00041,42.6,0.17,transit
1.34145255,7.502,26.6,31.2,1.31,0.036,1,0,0,0,0.68,7495.0,3.926,2.389,1.309e-05,1.1,0.227,false_positive
6.11010439,2.314,59.7,11.8,0.93,0.999,0,0,0,0,0.284,6213.0,4.387,1.195,4.64e-05,5.9,0.182,transit
4.286866229,4.4726,1321.9,167.3,4.14,0.007,0,1,0,0,0.757,6228.0,4.441,1.049,3.232e-06,9.9,0.0748,transit
10.27380957,3.252,352.8,19.2,1.68,1.0,0,0,0,0,0.125,5806.0,4.528,0.899,5.929e-05,20.5,0.141,candidate
13.39155154,3.391,48.9,24.5,1.58,1.0,0,0,0,0,0.539,6197.0,3.837,2.188,5.939e-05,2.2,0.107,transit
5.62904396,3.7295,39.5,32.2,1.39,1.0,0,0,0,0,0.237,6197.0,3.837,2.188,2.165e-05,1.4,0.0876,transit
8.2562857,2.0378,37.3,18.2,1.49,1.0,0,0,0,0,0.816,6197.0,3.837,2.188,3.697e-05,2.3,0.0976,candidate
12.33087921,3.0664,872.2,28.3,2.34,1.0,0,0,0,0,0.011,5376.0,4.576,0.806,4.972e-05,33.5,0.0807,transit
4.421566535,2.1229,684.0,31.9,2.19,1.0,0,0,0,0,0.869,4299.0,4.604,0.697,9.726e-06,25.3,0.0576,transit
15.72585941,3.8284,1313.1,32.7,2.69,0.999,0,0,0,0,0.122,5332.0,4.597,0.755,6.277e-05,46.3,0.0841,transit
1.252753881,2.1472,200.0,40.5,2.44,1.0,0,0,0,0,0.4,5907.0,4.041,1.705,2.228e-06,5.7,0.0471,transit
13.36019864,2.788,699.9,21.3,1.84,1.0,0,0,0,0,0.534,4500.0,4.638,0.688,5.956e-05,37.5,0.113,candidate
76.957056,9.551,367.1,26.5,2.09,0.978,0,0,0,0,0.638,5878.0,4.363,1.041,0.0006256,15.8,0.189,transit
14.97974335,4.126,1211.8,33.2,3.79,1.0,0,0,0,0,0.93,5062.0,4.481,0.853,6.325e-05,39.3,0.171,candidate
33.35859852,2.286,1825.9,32.2,4.44,0.975,0,0,0,0,0.937,5009.0,4.515,0.799,8.671e-05,63.3,0.151,candidate
8.84784273,2.0572,460.2,21.1,1.15,1.0,0,0,0,0,0.047,3867.0,4.718,0.552,3.369e-05,25.8,0.0995,candidate
9.98970266,3.7,988.4,24.1,2.48,0.999,0,0,0,0,0.005,5265.0,4.58,0.81,4.169e-05,46.4,0.109,transit
5.63252508,2.1448,634.4,70.9,2.04,1.0,0,0,0,0,0.455,5216.0,4.58,0.804,6.005e-06,10.3,0.0303,transit
1.442592305,2.9698,166.0,27.1,2.67,1.0,0,0,0,0,0.207,7216.0,3.983,2.043,4.874e-06,7.1,0.0858,transit
14.17222858,2.6297,246.8,24.5,2.39,0.997,0,0,0,0,0.869,5845.0,4.2,1.314,5.555e-05,11.0,0.083,transit
4.92031063,4.046,81.0,17.7,1.18,0.991,0,0,0,0,0.242,5845.0,4.2,1.314,3.082e-05,5.2,0.131,transit
56.4931698,8.704,411.9,31.8,4.43,0.973,0,0,0,0,0.707,6160.0,3.976,2.046,0.0003626,14.9,0.176,candidate
13.82142084,3.985,765.2,75.3,2.2,1.0,0,0,0,0,0.904,4983.0,4.66,0.651,2.223e-05,10.8,0.124,transit
2.30367952,3.0898,136.4,18.9,1.3,0.006,0,0,1,0,0.964,6191.0,4.546,0.865,1.307e-05,8.1,0.0835,blend
5.78387049,1.3966,413.3,20.7,2.07,1.0,0,0,0,0,0.227,6063.0,4.476,1.012,1.538e-05,23.7,0.0681,candidate
11.08507658,1.751,771.8,17.7,2.5,0.997,0,0,0,0,0.819,5080.0,4.538,0.793,5.149e-05,51.1,0.103,transit
0.571038347,1.1267,242.1,38.2,1.65,1.0,0,0,0,0,0.876,5132.0,4.457,0.886,6.84e-07,7.5,0.0331,transit
8.77425786,2.2245,239.6,22.3,1.75,1.0,0,0,0,0,0.917,5146.0,4.445,0.905,2.931e-05,12.6,0.076,candidate
4.51005082,2.1533,294.8,21.5,1.74,0.0,1,0,0,0,0.115,5362.0,4.352,1.032,1.529e-05,16.1,0.0872,transit
37.6468519,6.344,427.4,31.0,5.37,1.0,0,0,0,0,0.008,5443.0,3.74,2.652,0.000227,15.8,0.133,transit
29.4557841,3.451,533.8,26.6,2.19,1.0,0,0,0,0,0.018,6036.0,4.491,0.949,0.0001187,23.0,0.101,candidate
12.466004437,5.0066,2232.1,304.6,5.65,1.0,0,0,0,0,0.209,6038.0,4.284,1.191,5.544e-06,8.1,0.0198,transit
2.361724472,1.2167,587.0,34.6,1.53,1.0,0,0,0,0,0.009,4478.0,4.615,0.651,3.492e-06,19.9,0.0423,transit
34.7630543,4.309,293.7,24.0,1.75,0.991,0,0,0,0,0.731,5670.0,4.387,0.95,0.0002132,13.2,0.134,transit
20.0545282,7.173,305.4,26.9,2.63,0.998,0,0,0,0,0.939,6056.0,4.332,1.209,0.0001496,11.8,0.129,transit
3.17059731,1.6686,325.4,20.1,1.69,1.0,0,0,0,0,0.793,5431.0,4.563,0.843,1.001e-05,19.3,0.0835,transit
27.0142622,5.385,287.6,25.5,2.0,1.0,0,0,0,0,0.009,5949.0,4.303,1.184,0.0001497,12.1,0.126,transit
12.50945798,3.479,155.3,16.0,1.54,0.998,0,0,0,0,0.626,5949.0,4.303,1.184,7.469e-05,10.8,0.145,transit
26.0203329,4.965,1164.4,23.7,4.53,1.0,0,0,0,0,0.704,5624.0,4.218,1.244,0.0001869,55.7,0.147,transit
0.769854899,1.0243,109.6,28.7,0.93,0.995,0,0,0,0,0.705,5173.0,4.55,0.822,1.243e-06,4.9,0.0449,transit
6.89226333,2.4921,214.4,22.4,2.13,1.0,0,0,0,0,0.061,5862.0,4.148,1.463,2.626e-05,11.1,0.0997,transit
8.07127043,2.393,318.2,16.9,1.53,0.999,0,0,0,0,0.271,5766.0,4.517,0.853,5.172e-05,22.3,0.156,transit
11.01819178,4.635,545.7,22.0,2.64,1.0,0,0,0,0,0.883,6075.0,4.486,0.969,7.244e-05,26.8,0.148,transit
30.9505927,5.394,301.4,23.2,1.51,0.982,0,0,0,0,0.958,4983.0,4.66,0.651,0.0002187,14.2,0.208,transit
78.7327023,5.041,495.8,19.1,7.76,0.984,0,0,0,0,0.956,6715.0,3.754,2.763,0.0006488,30.1,0.268,candidate
3.979867514,2.3607,907.6,65.2,26.5,0.0,0,1,1,0,1.216,6032.0,4.485,0.973,4.366e-06,16.8,0.0476,eclipsing_binary
42.3375799,4.924,354.8,18.1,1.45,0.992,0,0,0,0,0.947,4132.0,4.682,0.581,0.0004059,22.6,0.157,candidate
23.3593589,5.389,570.1,25.9,2.98,1.0,0,0,0,0,0.94,6244.0,4.46,1.009,0.0001278,24.5,0.187,candidate
9.69310837,2.734,1130.7,30.4,2.12,1.0,0,0,0,0,0.534,4818.0,4.639,0.618,3.035e-05,40.6,0.0772,transit
24.2598301,3.897,1540.3,26.3,25.42,0.0,0,1,0,0,1.244,5485.0,4.574,0.805,0.0001329,72.0,0.218,eclipsing_binary
116.5214317,5.577,771.5,25.0,44.41,0.0,0,1,0,0,1.26,6056.0,4.179,1.411,0.0007039,36.2,0.266,eclipsing_binary
0.813166357,1.4122,173.5,34.8,1.14,1.0,0,0,0,0,0.06,5237.0,4.5,0.887,1.399e-06,6.2,0.0501,transit
10.86062378,2.2874,189.6,20.7,2.09,0.989,0,0,0,0,0.261,6455.0,4.125,1.496,3.956e-05,10.6,0.0856,candidate
24.08632177,2.236,1041.7,18.0,2.78,1.0,0,0,0,0,0.802,4973.0,4.537,0.768,9.922e-05,69.1,0.117,transit
1.834277283,1.7499,286.5,24.8,1.64,0.999,0,0,0,0,0.381,5751.0,4.458,0.958,7.851e-06,14.3,0.086,candidate
17.40208965,3.745,616.5,20.9,16.37,0.0,0,1,1,0,1.216,4098.0,4.662,0.615,9.227e-05,34.9,0.22,eclipsing_binary
37.9456138,4.093,1032.9,24.0,2.79,1.0,0,0,0,0,0.263,5861.0,4.546,0.865,0.0002107,49.3,0.127,transit
1.141877248,4.33931,309490.0,2036.3,88.62,0.0,1,0,0,0,0.598,6158.0,4.152,1.368,6.6e-08,177.0,0.00301,false_positive
5.77675928,6.789,3522.5,141.4,32.77,0.0,0,1,1,1,1.272,5544.0,4.435,0.875,1.478e-05,0.3,0.425,eclipsing_binary
24.1738244,3.056,532.6,21.5,2.21,1.0,0,0,0,0,0.251,5468.0,4.427,0.968,0.0001243,28.7,0.117,transit
5.186737262,0.8023,712.7,25.7,2.4,1.0,0,0,0,0,0.825,5230.0,4.594,0.777,7.369e-06,39.9,0.0521,candidate
1.151244686,1.272,269.6,32.6,40.32,1.0,0,0,0,0,1.387,6086.0,4.511,0.921,1.522e-06,10.7,0.0679,candidate
1.217000383,1.3285,459.8,26.5,1.58,1.0,0,0,0,0,0.028,4859.0,4.545,0.757,2.865e-06,21.6,0.0701,transit
13.6823798,4.153,179.6,17.0,1.43,0.997,0,0,0,0,0.595,6102.0,4.457,1.026,0.0001059,12.2,0.176,transit
2.42088277,2.812,223.3,20.7,2.27,0.999,0,0,0,0,0.227,5583.0,4.077,1.53,1.327e-05,12.7,0.14,candidate
8.79618433,3.3781,286.3,27.0,1.77,1.0,0,0,0,0,0.05,6142.0,4.456,1.046,3.07e-05,12.0,0.0894,transit
16.85592593,2.309,871.5,19.5,1.7,1.0,0,0,0,0,0.038,3967.0,4.674,0.587,6.43e-05,51.9,0.117,candidate
14.36270451,4.564,349.4,26.8,2.31,1.0,0,0,0,0,0.272,6643.0,4.357,1.216,6.904e-05,15.1,0.119,transit
69.8956789,5.276,548.4,21.9,3.04,0.999,0,0,0,0,0.872,5390.0,4.303,1.104,0.0005243,28.7,0.182,candidate
6.24667547,11.261,396.8,63.6,14.93,0.059,1,0,0,0,0.877,4604.0,2.936,6.221,2.787e-05,7.1,0.192,transit
2.344512589,1.4116,58.9,21.9,0.97,1.0,0,0,0,0,0.803,5821.0,4.328,1.132,5.694e-06,3.2,0.0603,transit
5.766165573,3.8314,364.8,65.6,2.27,1.0,0,0,0,0,0.017,6038.0,4.284,1.191,7.619e-06,5.9,0.0296,transit
18.3027235,8.262,186.7,24.7,2.72,0.988,0,0,0,0,0.742,5528.0,3.892,1.839,0.0001492,8.3,0.217,transit
2.888904439,1.6043,402.2,23.7,1.68,0.999,0,0,0,0,0.77,4895.0,4.589,0.759,7.104e-06,19.8,0.0622,transit
17.14648756,4.2354,440.3,28.3,3.64,1.0,0,0,0,0,0.918,5559.0,4.127,1.412,8.658e-05,17.9,0.073,transit
16.09227518,2.1072,128.5,18.1,0.98,0.199,0,0,0,0,0.932,4657.0,4.641,0.67,6.165e-05,8.0,0.095,transit
38.103908,3.837,961.1,20.3,4.08,0.997,0,0,0,0,0.987,5250.0,4.522,0.771,0.0002255,56.1,0.223,candidate
62.7843981,4.81,325.0,21.1,2.28,0.944,0,0,0,0,0.272,6053.0,4.279,1.26,0.0004231,16.4,0.143,transit
91.500873,4.842,704.8,22.6,1.82,0.97,0,0,0,0,0.032,5051.0,4.628,0.706,0.0005231,35.8,0.126,candidate
44.2993483,4.298,797.9,23.2,2.68,0.985,0,0,0,0,0.614,5316.0,4.459,0.915,0.0002664,38.7,0.146,candidate
3.13877646,1.6663,174.1,20.2,0.97,0.999,0,0,0,0,0.436,5242.0,4.556,0.722,1.164e-05,10.3,0.0922,candidate
5.24242029,6.413,334.9,20.1,3.86,0.305,1,0,0,0,0.863,5383.0,3.824,1.829,4.077e-05,19.1,0.185,false_positive
35.9682692,2.839,269.7,21.0,2.95,0.998,0,0,0,0,0.883,5883.0,4.149,1.529,0.0001496,14.4,0.108,transit
25.3690868,4.746,110.1,21.6,1.67,0.998,0,0,0,0,0.845,6126.0,4.224,1.406,0.0001467,5.8,0.118,transit
6.89213244,1.725,82.0,17.3,1.35,0.999,0,0,0,0,0.541,6164.0,4.227,1.446,3.308e-05,6.0,0.114,candidate
42.3006282,4.372,507.9,23.8,2.54,0.912,0,0,0,0,0.269,5852.0,4.353,1.129,0.0002167,24.9,0.135,transit
0.838597429,1.68668,2482.1,303.7,44.67,0.0,0,1,0,0,1.274,6366.0,4.352,1.236,1.45e-07,10.2,0.00855,eclipsing_binary
55.1866213,9.133,375.5,36.2,2.47,0.979,0,0,0,0,0.225,6178.0,4.269,1.267,0.0003462,10.9,0.168,transit
1.728528176,3.682,197.6,26.2,5.07,0.0,0,0,1,1,0.787,6153.0,3.597,3.279,8.644e-06,8.6,0.131,blend
14.97436238,2.4461,265.4,24.9,1.28,0.997,0,0,0,0,0.092,5311.0,4.532,0.8,4.734e-05,12.5,0.084,transit
3.97076603,1.814,349.2,23.9,1.6,1.0,0,0,0,0,0.775,5178.0,4.521,0.778,1.113e-05,17.3,0.07,transit
2.352273912,1.7389,318.6,20.4,1.29,0.994,0,0,0,0,0.095,4816.0,4.608,0.748,8.087e-06,18.9,0.0873,transit
22.0425953,61.2018,348.0,90.4,28.78,0.0,1,0,0,0,1.191,5974.0,4.216,1.26,0.0003503,6.5,0.0,false_positive
23.34036251,2.054,615.1,18.2,2.21,1.0,0,0,0,0,0.25,5530.0,4.425,0.892,9.674e-05,40.1,0.111,candidate
37.8034121,4.641,678.1,20.2,2.95,1.0,0,0,0,0,0.968,5329.0,4.572,0.819,0.0003744,36.1,0.34,candidate
15.03366411,3.272,374.9,22.2,1.7,1.0,0,0,0,0,0.01,5523.0,4.526,0.891,6.423e-05,19.9,0.103,candidate
131.485184,5.294,557.8,19.4,3.03,0.97,0,0,0,0,0.578,5765.0,4.236,1.242,0.001433,33.7,0.245,candidate
16.2908527,3.176,44.1,14.5,0.52,0.961,0,0,0,0,0.105,5425.0,4.549,0.797,0.0001407,3.6,0.188,candidate
106.247882,13.78,397.4,24.0,2.01,0.99,0,0,0,0,0.586,5679.0,4.435,0.972,0.001904,18.7,0.374,transit
8.508333104,3.4559,646.5,93.4,2.6,1.0,0,0,0,0,0.004,5767.0,4.396,1.03,9.705e-06,8.2,0.0353,transit
12.94123564,4.636,328.8,22.1,1.7,0.996,0,0,0,0,0.028,6119.0,4.497,0.938,7.239e-05,17.6,0.133,transit
5.349791,4.279,88.8,23.3,1.29,0.997,0,0,0,0,0.867,6074.0,4.368,1.183,2.509e-05,4.4,0.116,transit
147.281212,7.375,452.8,17.3,2.28,0.99,0,0,0,0,0.474,5708.0,4.365,1.054,0.001212,30.0,0.217,candidate
5.26211833,3.244,194.5,20.3,1.95,0.994,0,0,0,0,0.71,5587.0,4.188,1.309,2.75e-05,10.5,0.12,transit
12.1628195,2.3161,306.3,15.2,3.14,0.998,0,0,0,0,0.971,5587.0,4.188,1.309,6.256e-05,23.2,0.0877,transit
23.5541012,7.3,95.2,29.9,2.33,0.995,0,0,0,0,0.536,9565.0,4.088,2.286,0.0001812,3.7,0.159,transit
41.6977582,5.513,684.8,27.7,2.26,1.0,0,0,0,0,0.018,5730.0,4.545,0.87,0.0001891,28.6,0.112,transit
4.79029482,2.7219,142.0,23.1,1.01,0.999,0,0,0,0,0.46,5412.0,4.562,0.843,1.966e-05,7.0,0.09,transit
38.6715843,5.532,599.3,25.2,2.45,0.991,0,0,0,0,0.773,5432.0,4.42,0.913,0.0002103,26.8,0.148,transit
8.32651854,5.483,267.9,27.2,1.8,1.0,0,0,0,0,0.782,6057.0,4.45,1.0,4.605e-05,11.1,0.113,transit
5.53533152,2.793,260.6,27.5,1.75,1.0,0,0,0,0,0.051,5588.0,4.331,1.1,1.86e-05,10.4,0.0792,transit
16.7261969,2.708,194.9,11.6,1.56,0.983,0,0,0,0,0.496,5588.0,4.331,1.1,0.0001475,19.5,0.227,transit
21.58752788,4.4968,336.8,34.0,2.18,1.0,0,0,0,0,0.009,6038.0,4.284,1.191,7.498e-05,10.4,0.0789,transit
3.757294695,0.9269,273.3,23.4,1.23,0.995,0,0,0,0,0.586,4901.0,4.618,0.716,6.729e-06,16.7,0.0657,candidate
3.2828024,3.2532,142.5,24.4,1.79,1.0,0,0,0,0,0.159,5640.0,4.087,1.515,1.281e-05,6.3,0.0925,transit
4.64495172,3.366,147.4,19.8,1.38,1.0,0,0,0,0,0.301,6047.0,4.343,1.129,2.568e-05,8.6,0.123,candidate
16.6671415,3.526,175.0,17.9,0.7,0.9,0,0,0,0,0.444,4729.0,4.726,0.525,0.0001253,11.0,0.197,candidate
16.48686712,1.431,987.9,22.1,27.45,1.0,0,0,0,0,1.198,6090.0,4.447,1.071,3.61e-05,58.0,0.11,candidate
2.685054445,1.0473,252.7,28.9,1.46,0.992,0,0,0,0,0.762,5266.0,4.484,0.829,4.508e-06,11.0,0.0482,transit
16.8600805,5.557,273.4,22.4,1.71,0.982,0,0,0,0,0.682,6205.0,4.419,0.973,0.00013,14.0,0.174,transit
1.54320541,2.5779,91.2,35.2,1.23,1.0,0,0,0,0,0.217,5866.0,4.2,1.282,3.838e-06,3.0,0.0539,transit
49.5004725,5.772,965.2,27.8,2.49,0.993,0,0,0,0,0.162,4954.0,4.5,0.828,0.0003399,35.6,0.162,transit
6.47539108,2.7048,530.6,28.1,1.92,1.0,0,0,0,0,0.486,4954.0,4.5,0.828,2.105e-05,20.8,0.0816,transit
16.85825609,2.0728,759.6,21.8,2.51,0.999,0,0,0,0,0.763,4954.0,4.5,0.828,6.042e-05,37.9,0.0848,transit
3.132604547,3.6337,9969.2,222.3,48.73,0.0,0,1,0,0,1.251,6248.0,4.328,1.181,1.481e-06,52.0,0.0226,eclipsing_binary
2.949029106,2.0311,358.3,29.3,1.48,1.0,0,0,0,0,0.044,4983.0,4.512,0.807,7.72e-06,14.1,0.0652,transit
37.8658964,4.782,395.2,25.9,2.01,1.0,0,0,0,0,0.18,5757.0,4.431,1.017,0.0002184,16.2,0.134,transit
8.30865307,3.2747,836.1,74.3,2.42,1.0,0,0,0,0,0.333,5022.0,4.485,0.849,1.027e-05,12.7,0.0353,transit
11.93205399,6.205,178.5,32.3,1.83,1.0,0,0,0,0,0.123,5711.0,4.221,1.391,4.833e-05,5.8,0.101,transit
7.54235832,4.73,132.5,25.8,1.59,1.0,0,0,0,0,0.318,5711.0,4.221,1.391,3.786e-05,5.4,0.113,transit
5.02818253,3.526,181.3,26.1,2.03,0.995,0,0,0,0,0.3,5640.0,4.087,1.515,2.049e-05,7.3,0.102,transit
1.897828815,2.7114,132.4,27.2,1.73,1.0,0,0,0,0,0.227,5640.0,4.087,1.515,6.301e-06,5.4,0.0743,transit
10.62788695,4.576,326.7,22.6,1.87,0.995,0,0,0,0,0.473,6082.0,4.445,1.014,8.221e-05,16.9,0.172,transit
34.135676,9.12,622.0,8.6,13.98,0.987,0,0,0,0,0.087,7818.0,3.365,5.555,0.002154,103.0,1.9,candidate
1.104462494,1.0458,469.1,35.3,1.6,1.0,0,0,0,0,0.151,5002.0,4.543,0.753,1.552e-06,17.0,0.0407,transit
4.89336495,3.485,138.3,15.9,1.6,1.0,0,0,0,0,0.218,6688.0,4.304,1.347,3.609e-05,9.8,0.169,transit
11.17392077,3.307,324.8,21.4,1.64,0.999,0,0,0,0,0.025,5911.0,4.519,0.914,6.126e-05,18.3,0.16,transit
31.0325991,3.476,737.4,17.6,2.64,0.995,0,0,0,0,0.611,5841.0,4.52,0.931,0.0002042,49.6,0.193,candidate
0.512407185,1.0579,329.2,46.1,1.03,0.0,0,1,0,0,0.301,3862.0,4.69,0.563,5.22e-07,8.8,0.0299,eclipsing_binary
4.150297119,1.2058,593.4,24.2,3.03,1.0,0,0,0,0,0.971,5290.0,4.519,0.858,7.674e-06,30.6,0.0801,candidate
5.89661966,3.154,144.0,15.3,1.28,1.0,0,0,0,0,0.039,5392.0,4.314,1.087,4.591e-05,10.4,0.189,candidate
33.4178173,4.645,1166.8,28.4,3.13,1.0,0,0,0,0,0.913,5136.0,4.607,0.744,0.0001735,45.8,0.133,transit
2.053341891,2.596,65.5,23.2,1.44,0.999,0,0,0,0,0.966,6084.0,4.204,1.358,7.397e-06,3.2,0.0661,transit
56.7769831,6.864,884.3,33.6,3.21,0.992,0,0,0,0,0.703,6063.0,4.476,1.012,0.0003333,28.4,0.152,candidate
18.78429232,3.1136,1009.5,23.8,2.14,1.0,0,0,0,0,0.658,4243.0,4.637,0.641,7.633e-05,48.3,0.0994,transit
3.61460279,3.227,64.8,14.9,1.14,0.749,0,0,0,0,0.516,5711.0,4.221,1.391,2.833e-05,4.9,0.226,transit
13.15140223,5.439,97.8,25.5,1.87,0.989,0,0,0,0,0.872,6154.0,4.12,1.636,7.976e-05,4.4,0.133,transit
18.5084526,6.596,758.9,30.1,29.33,0.999,0,0,0,0,1.258,5942.0,4.506,0.938,0.0001311,28.7,0.249,candidate
7.47763833,2.5693,110.0,26.2,2.05,0.0,0,1,1,0,0.012,5957.0,3.849,1.953,2.891e-05,4.7,0.0803,eclipsing_binary
42.1918331,7.083,488.7,25.7,2.35,0.999,0,0,0,0,0.067,5520.0,4.339,1.08,0.0003561,21.7,0.19,transit
3.73090026,2.9095,191.2,24.0,1.48,0.999,0,0,0,0,0.822,5709.0,4.489,0.95,1.5e-05,9.2,0.0933,transit
2.787874175,2.0348,197.4,22.2,2.33,0.998,0,0,0,0,0.153,4827.0,3.942,1.727,9.773e-06,10.7,0.098,transit
37.9962369,6.7751,403.7,37.8,2.39,1.0,0,0,0,0,0.023,6038.0,4.284,1.191,0.0001515,11.0,0.0935,transit
8.46354384,1.4078,792.2,26.1,2.51,1.0,0,0,0,0,0.387,5427.0,4.495,0.887,2.198e-05,37.2,0.0639,candidate
17.23232894,4.5568,509.8,64.1,2.79,1.0,0,0,0,0,0.395,6086.0,4.274,1.216,3.566e-05,8.6,0.0508,transit
28.5057217,6.324,755.8,20.8,2.55,1.0,0,0,0,0,0.695,5712.0,4.534,0.87,0.0002837,40.5,0.227,transit
53.5991459,6.811,523.1,23.1,2.49,0.971,0,0,0,0,0.658,6319.0,4.447,1.032,0.0004142,25.3,0.176,transit
16.4581861,1.9637,435.8,22.4,1.82,1.0,0,0,0,0,0.108,5475.0,4.521,0.884,5.977e-05,23.4,0.0872,candidate
0.693842661,1.6197,49.3,28.9,0.83,0.997,0,0,0,0,0.195,5457.0,4.239,1.196,1.62e-06,2.1,0.064,transit
83.4887405,6.21,955.4,24.7,2.95,0.526,0,0,0,0,0.42,5910.0,4.505,0.94,0.0005889,40.5,0.163,transit
34.0607677,2.471,818.9,20.5,2.96,1.0,0,0,0,0,0.786,5910.0,4.505,0.94,0.0001372,44.5,0.101,transit
6.2141496,10.141,183.4,53.4,4.27,0.881,0,0,0,0,0.403,5295.0,3.617,3.152,3.047e-05,3.9,0.109,candidate
31.5888979,3.438,360.6,27.3,2.59,0.997,0,0,0,0,0.194,5866.0,4.175,1.367,0.0001211,15.6,0.0986,candidate
59.9809868,7.588,282.4,25.2,2.81,0.859,0,0,0,0,0.918,6103.0,4.202,1.383,0.0004696,11.7,0.169,transit
25.7457957,7.073,140.3,19.3,1.73,0.995,0,0,0,0,0.661,6103.0,4.202,1.383,0.0003212,7.9,0.205,transit
11.92979348,6.152,709.3,27.8,2.43,1.0,0,0,0,0,0.003,5831.0,4.517,0.921,6.659e-05,28.1,0.122,candidate
4.3394569,2.3652,337.4,31.6,2.11,1.0,0,0,0,0,0.821,5330.0,4.366,1.013,1.07e-05,12.3,0.0607,transit
2.852348262,0.7051,1402.9,33.3,1.66,1.0,0,0,0,0,0.295,3731.0,4.83,0.433,2.926e-06,59.1,0.0395,transit
65.6480892,5.746,588.7,22.0,3.93,0.485,0,0,0,0,0.949,5565.0,4.251,1.246,0.0005494,30.9,0.231,transit
102.653705,53.5887,687.3,82.1,39.16,0.0,1,0,0,0,1.184,6711.0,4.097,1.698,0.002773,15.6,0.0,false_positive
14.83340944,3.927,783.0,19.1,2.54,1.0,0,0,0,0,0.399,5570.0,4.471,0.904,8.043e-05,47.6,0.179,candidate
